file	lang1	lang2	translation pairs
bbl.zip:tsv/bbl/bbl-hit.tsv	bbl	hit	1435
bbl.zip:tsv/bbl/bbl-hu.tsv	bbl	hu	2059
bbl.zip:tsv/bbl/bbl-huj.tsv	bbl	huj	1626
bbl.zip:tsv/bbl/bbl-huo.tsv	bbl	huo	1267
bbl.zip:tsv/bbl/bbl-huz.tsv	bbl	huz	1938
bbl.zip:tsv/bbl/bbl-hy.tsv	bbl	hy	4672
bbl.zip:tsv/bbl/bbl-ign.tsv	bbl	ign	1397
bbl.zip:tsv/bbl/bbl-inh.tsv	bbl	inh	1958
bbl.zip:tsv/bbl/bbl-it.tsv	bbl	it	1932
bbl.zip:tsv/bbl/bbl-ito.tsv	bbl	ito	1140
bbl.zip:tsv/bbl/bbl-jam.tsv	bbl	jam	2027
bbl.zip:tsv/bbl/bbl-jdt.tsv	bbl	jdt	2884
bbl.zip:tsv/bbl/bbl-kap.tsv	bbl	kap	7685
bbl.zip:tsv/bbl/bbl-kca.tsv	bbl	kca	1747
bbl.zip:tsv/bbl/bbl-kgp.tsv	bbl	kgp	2172
bbl.zip:tsv/bbl/bbl-kha.tsv	bbl	kha	1591
bbl.zip:tsv/bbl/bbl-khb.tsv	bbl	khb	1710
bbl.zip:tsv/bbl/bbl-khv.tsv	bbl	khv	6120
bbl.zip:tsv/bbl/bbl-kjj.tsv	bbl	kjj	2074
bbl.zip:tsv/bbl/bbl-kkh.tsv	bbl	kkh	1944
bbl.zip:tsv/bbl/bbl-kmc.tsv	bbl	kmc	1757
bbl.zip:tsv/bbl/bbl-knt.tsv	bbl	knt	1426
bbl.zip:tsv/bbl/bbl-kpj.tsv	bbl	kpj	654
bbl.zip:tsv/bbl/bbl-kpt.tsv	bbl	kpt	3850
bbl.zip:tsv/bbl/bbl-kpv.tsv	bbl	kpv	2227
bbl.zip:tsv/bbl/bbl-kry.tsv	bbl	kry	1868
bbl.zip:tsv/bbl/bbl-kum.tsv	bbl	kum	12376
bbl.zip:tsv/bbl/bbl-kuz.tsv	bbl	kuz	1104
bbl.zip:tsv/bbl/bbl-kva.tsv	bbl	kva	1951
bbl.zip:tsv/bbl/bbl-kxm.tsv	bbl	kxm	1266
bbl.zip:tsv/bbl/bbl-kyh.tsv	bbl	kyh	1068
bbl.zip:tsv/bbl/bbl-la.tsv	bbl	la	2452
bbl.zip:tsv/bbl/bbl-lbc.tsv	bbl	lbc	1767
bbl.zip:tsv/bbl/bbl-lbe.tsv	bbl	lbe	7407
bbl.zip:tsv/bbl/bbl-leg.tsv	bbl	leg	1385
bbl.zip:tsv/bbl/bbl-lez.tsv	bbl	lez	5899
bbl.zip:tsv/bbl/bbl-lic.tsv	bbl	lic	1600
bbl.zip:tsv/bbl/bbl-lt.tsv	bbl	lt	2463
bbl.zip:tsv/bbl/bbl-lv.tsv	bbl	lv	2125
bbl.zip:tsv/bbl/bbl-mbc.tsv	bbl	mbc	1189
bbl.zip:tsv/bbl/bbl-mca.tsv	bbl	mca	1284
bbl.zip:tsv/bbl/bbl-mch.tsv	bbl	mch	544
bbl.zip:tsv/bbl/bbl-mhr.tsv	bbl	mhr	1840
bbl.zip:tsv/bbl/bbl-mi.tsv	bbl	mi	2799
bbl.zip:tsv/bbl/bbl-mlm.tsv	bbl	mlm	1445
bbl.zip:tsv/bbl/bbl-mmd.tsv	bbl	mmd	1485
bbl.zip:tsv/bbl/bbl-mml.tsv	bbl	mml	2865
bbl.zip:tsv/bbl/bbl-mns.tsv	bbl	mns	1786
bbl.zip:tsv/bbl/bbl-moc.tsv	bbl	moc	1491
bbl.zip:tsv/bbl/bbl-mot.tsv	bbl	mot	578
bbl.zip:tsv/bbl/bbl-mqm.tsv	bbl	mqm	1540
bbl.zip:tsv/bbl/bbl-mr.tsv	bbl	mr	3990
bbl.zip:tsv/bbl/bbl-mra.tsv	bbl	mra	1165
bbl.zip:tsv/bbl/bbl-myu.tsv	bbl	myu	661
bbl.zip:tsv/bbl/bbl-myv.tsv	bbl	myv	1702
bbl.zip:tsv/bbl/bbl-mzh.tsv	bbl	mzh	1457
bbl.zip:tsv/bbl/bbl-mzp.tsv	bbl	mzp	1309
bbl.zip:tsv/bbl/bbl-ne.tsv	bbl	ne	1372
bbl.zip:tsv/bbl/bbl-nl.tsv	bbl	nl	2188
bbl.zip:tsv/bbl/bbl-nod.tsv	bbl	nod	1636
bbl.zip:tsv/bbl/bbl-nog.tsv	bbl	nog	2623
bbl.zip:tsv/bbl/bbl-non.tsv	bbl	non	1856
bbl.zip:tsv/bbl/bbl-nuk.tsv	bbl	nuk	1126
bbl.zip:tsv/bbl/bbl-nut.tsv	bbl	nut	1615
bbl.zip:tsv/bbl/bbl-oar.tsv	bbl	oar	2434
bbl.zip:tsv/bbl/bbl-ona.tsv	bbl	ona	1100
bbl.zip:tsv/bbl/bbl-os.tsv	bbl	os	3123
bbl.zip:tsv/bbl/bbl-oym.tsv	bbl	oym	1577
bbl.zip:tsv/bbl/bbl-pav.tsv	bbl	pav	277
bbl.zip:tsv/bbl/bbl-pbb.tsv	bbl	pbb	1521
bbl.zip:tsv/bbl/bbl-pbh.tsv	bbl	pbh	1392
bbl.zip:tsv/bbl/bbl-pcb.tsv	bbl	pcb	1442
bbl.zip:tsv/bbl/bbl-pcp.tsv	bbl	pcp	119
bbl.zip:tsv/bbl/bbl-pes.tsv	bbl	pes	1938
bbl.zip:tsv/bbl/bbl-pl.tsv	bbl	pl	2601
bbl.zip:tsv/bbl/bbl-plg.tsv	bbl	plg	1511
bbl.zip:tsv/bbl/bbl-plj.tsv	bbl	plj	1453
bbl.zip:tsv/bbl/bbl-ply.tsv	bbl	ply	1315
bbl.zip:tsv/bbl/bbl-pmt.tsv	bbl	pmt	1717
bbl.zip:tsv/bbl/bbl-pnb.tsv	bbl	pnb	1996
bbl.zip:tsv/bbl/bbl-pnx.tsv	bbl	pnx	1484
bbl.zip:tsv/bbl/bbl-prg.tsv	bbl	prg	729
bbl.zip:tsv/bbl/bbl-pry.tsv	bbl	pry	2736
bbl.zip:tsv/bbl/bbl-pt.tsv	bbl	pt	2128
bbl.zip:tsv/bbl/bbl-pue.tsv	bbl	pue	954
bbl.zip:tsv/bbl/bbl-pui.tsv	bbl	pui	1435
bbl.zip:tsv/bbl/bbl-ram.tsv	bbl	ram	233
bbl.zip:tsv/bbl/bbl-rap.tsv	bbl	rap	1664
bbl.zip:tsv/bbl/bbl-rbb.tsv	bbl	rbb	1297
bbl.zip:tsv/bbl/bbl-rmy.tsv	bbl	rmy	2108
bbl.zip:tsv/bbl/bbl-ro.tsv	bbl	ro	1589
bbl.zip:tsv/bbl/bbl-rtm.tsv	bbl	rtm	1689
bbl.zip:tsv/bbl/bbl-ru.tsv	bbl	ru	2137
bbl.zip:tsv/bbl/bbl-rut.tsv	bbl	rut	9351
bbl.zip:tsv/bbl/bbl-sa.tsv	bbl	sa	3427
bbl.zip:tsv/bbl/bbl-sap.tsv	bbl	sap	2203
bbl.zip:tsv/bbl/bbl-scb.tsv	bbl	scb	145
bbl.zip:tsv/bbl/bbl-se.tsv	bbl	se	1722
bbl.zip:tsv/bbl/bbl-sei.tsv	bbl	sei	1614
bbl.zip:tsv/bbl/bbl-sel.tsv	bbl	sel	1547
bbl.zip:tsv/bbl/bbl-sga.tsv	bbl	sga	1733
bbl.zip:tsv/bbl/bbl-sh.tsv	bbl	sh	2510
bbl.zip:tsv/bbl/bbl-shb.tsv	bbl	shb	1252
bbl.zip:tsv/bbl/bbl-shn.tsv	bbl	shn	4244
bbl.zip:tsv/bbl/bbl-shp.tsv	bbl	shp	1687
bbl.zip:tsv/bbl/bbl-sja.tsv	bbl	sja	1361
bbl.zip:tsv/bbl/bbl-snn.tsv	bbl	snn	1459
bbl.zip:tsv/bbl/bbl-sou.tsv	bbl	sou	3431
bbl.zip:tsv/bbl/bbl-srq.tsv	bbl	srq	1451
bbl.zip:tsv/bbl/bbl-sv.tsv	bbl	sv	2696
bbl.zip:tsv/bbl/bbl-swi.tsv	bbl	swi	1921
bbl.zip:tsv/bbl/bbl-sxm.tsv	bbl	sxm	1566
bbl.zip:tsv/bbl/bbl-syo.tsv	bbl	syo	1397
bbl.zip:tsv/bbl/bbl-ta.tsv	bbl	ta	1556
bbl.zip:tsv/bbl/bbl-tab.tsv	bbl	tab	4495
bbl.zip:tsv/bbl/bbl-tdd.tsv	bbl	tdd	1731
bbl.zip:tsv/bbl/bbl-te.tsv	bbl	te	5170
bbl.zip:tsv/bbl/bbl-teh.tsv	bbl	teh	1085
bbl.zip:tsv/bbl/bbl-th.tsv	bbl	th	2218
bbl.zip:tsv/bbl/bbl-thm.tsv	bbl	thm	1121
bbl.zip:tsv/bbl/bbl-tin.tsv	bbl	tin	2029
bbl.zip:tsv/bbl/bbl-tkr.tsv	bbl	tkr	3583
bbl.zip:tsv/bbl/bbl-tli.tsv	bbl	tli	1696
bbl.zip:tsv/bbl/bbl-tna.tsv	bbl	tna	1502
bbl.zip:tsv/bbl/bbl-to.tsv	bbl	to	2188
bbl.zip:tsv/bbl/bbl-tob.tsv	bbl	tob	1689
bbl.zip:tsv/bbl/bbl-tpy.tsv	bbl	tpy	815
bbl.zip:tsv/bbl/bbl-trn.tsv	bbl	trn	1123
bbl.zip:tsv/bbl/bbl-tsi.tsv	bbl	tsi	1007
bbl.zip:tsv/bbl/bbl-tue.tsv	bbl	tue	1329
bbl.zip:tsv/bbl/bbl-txb.tsv	bbl	txb	1148
bbl.zip:tsv/bbl/bbl-tyh.tsv	bbl	tyh	1251
bbl.zip:tsv/bbl/bbl-udi.tsv	bbl	udi	1695
bbl.zip:tsv/bbl/bbl-udm.tsv	bbl	udm	1797
bbl.zip:tsv/bbl/bbl-vi.tsv	bbl	vi	1442
bbl.zip:tsv/bbl/bbl-wap.tsv	bbl	wap	1445
bbl.zip:tsv/bbl/bbl-wau.tsv	bbl	wau	1551
bbl.zip:tsv/bbl/bbl-waw.tsv	bbl	waw	1260
bbl.zip:tsv/bbl/bbl-wbm.tsv	bbl	wbm	1701
bbl.zip:tsv/bbl/bbl-wca.tsv	bbl	wca	1173
bbl.zip:tsv/bbl/bbl-xto.tsv	bbl	xto	780
bbl.zip:tsv/bbl/bbl-yaa.tsv	bbl	yaa	1699
bbl.zip:tsv/bbl/bbl-yad.tsv	bbl	yad	2240
bbl.zip:tsv/bbl/bbl-yae.tsv	bbl	yae	1433
bbl.zip:tsv/bbl/bbl-yag.tsv	bbl	yag	902
bbl.zip:tsv/bbl/bbl-yau.tsv	bbl	yau	1207
bbl.zip:tsv/bbl/bbl-ydd.tsv	bbl	ydd	2238
bbl.zip:tsv/bbl/bbl-yln.tsv	bbl	yln	1405
bbl.zip:tsv/bbl/bbl-yrk.tsv	bbl	yrk	1517
bbl.zip:tsv/bbl/bbl-yvt.tsv	bbl	yvt	1011
bbl.zip:tsv/bbl/bbl-yzg.tsv	bbl	yzg	1447
bbl.zip:tsv/bbl/bbl-zgn.tsv	bbl	zgn	3904
bbl.zip:tsv/bbl/bbl-zng.tsv	bbl	zng	2794
bbl.zip:tsv/bbl/bbl-zun.tsv	bbl	zun	1251
bbl.zip:tsv/bbl/bbl-zzj.tsv	bbl	zzj	2134
bdk.zip:tsv/bdk/bdk-bfz.tsv	bdk	bfz	1556
bdk.zip:tsv/bdk/bdk-bg.tsv	bdk	bg	2702
bdk.zip:tsv/bdk/bdk-bgk.tsv	bdk	bgk	1761
bdk.zip:tsv/bdk/bdk-blc.tsv	bdk	blc	853
bdk.zip:tsv/bdk/bdk-blr.tsv	bdk	blr	4939
bdk.zip:tsv/bdk/bdk-bn.tsv	bdk	bn	3621
bdk.zip:tsv/bdk/bdk-bo.tsv	bdk	bo	1730
bdk.zip:tsv/bdk/bdk-bph.tsv	bdk	bph	3999
bdk.zip:tsv/bdk/bdk-br.tsv	bdk	br	2369
bdk.zip:tsv/bdk/bdk-brg.tsv	bdk	brg	418
bdk.zip:tsv/bdk/bdk-ca.tsv	bdk	ca	2059
bdk.zip:tsv/bdk/bdk-cag.tsv	bdk	cag	2127
bdk.zip:tsv/bdk/bdk-cao.tsv	bdk	cao	1400
bdk.zip:tsv/bdk/bdk-cap.tsv	bdk	cap	1411
bdk.zip:tsv/bdk/bdk-cas.tsv	bdk	cas	1498
bdk.zip:tsv/bdk/bdk-cav.tsv	bdk	cav	1369
bdk.zip:tsv/bdk/bdk-cbi.tsv	bdk	cbi	2114
bdk.zip:tsv/bdk/bdk-cbn.tsv	bdk	cbn	1544
bdk.zip:tsv/bdk/bdk-cbr.tsv	bdk	cbr	1029
bdk.zip:tsv/bdk/bdk-cdy.tsv	bdk	cdy	1679
bdk.zip:tsv/bdk/bdk-ce.tsv	bdk	ce	4197
bdk.zip:tsv/bdk/bdk-chb.tsv	bdk	chb	1114
bdk.zip:tsv/bdk/bdk-cjh.tsv	bdk	cjh	469
bdk.zip:tsv/bdk/bdk-cji.tsv	bdk	cji	4527
bdk.zip:tsv/bdk/bdk-cof.tsv	bdk	cof	1572
bdk.zip:tsv/bdk/bdk-cog.tsv	bdk	cog	1603
bdk.zip:tsv/bdk/bdk-crt.tsv	bdk	crt	1550
bdk.zip:tsv/bdk/bdk-cs.tsv	bdk	cs	2434
bdk.zip:tsv/bdk/bdk-ctz.tsv	bdk	ctz	2084
bdk.zip:tsv/bdk/bdk-cu.tsv	bdk	cu	1707
bdk.zip:tsv/bdk/bdk-cuj.tsv	bdk	cuj	758
bdk.zip:tsv/bdk/bdk-cy.tsv	bdk	cy	2847
bdk.zip:tsv/bdk/bdk-cyb.tsv	bdk	cyb	1462
bdk.zip:tsv/bdk/bdk-da.tsv	bdk	da	2104
bdk.zip:tsv/bdk/bdk-dar.tsv	bdk	dar	36035
bdk.zip:tsv/bdk/bdk-dcr.tsv	bdk	dcr	1352
bdk.zip:tsv/bdk/bdk-ddo.tsv	bdk	ddo	4083
bdk.zip:tsv/bdk/bdk-de.tsv	bdk	de	2562
bdk.zip:tsv/bdk/bdk-ekk.tsv	bdk	ekk	2215
bdk.zip:tsv/bdk/bdk-el.tsv	bdk	el	2337
bdk.zip:tsv/bdk/bdk-elx.tsv	bdk	elx	1041
bdk.zip:tsv/bdk/bdk-emp.tsv	bdk	emp	1068
bdk.zip:tsv/bdk/bdk-en.tsv	bdk	en	2112
bdk.zip:tsv/bdk/bdk-enm.tsv	bdk	enm	2725
bdk.zip:tsv/bdk/bdk-es.tsv	bdk	es	2368
bdk.zip:tsv/bdk/bdk-ese.tsv	bdk	ese	2323
bdk.zip:tsv/bdk/bdk-eu.tsv	bdk	eu	2045
bdk.zip:tsv/bdk/bdk-fi.tsv	bdk	fi	2310
bdk.zip:tsv/bdk/bdk-fr.tsv	bdk	fr	2201
bdk.zip:tsv/bdk/bdk-ga.tsv	bdk	ga	3366
bdk.zip:tsv/bdk/bdk-gdo.tsv	bdk	gdo	2054
bdk.zip:tsv/bdk/bdk-ghl.tsv	bdk	ghl	1507
bdk.zip:tsv/bdk/bdk-gin.tsv	bdk	gin	2448
bdk.zip:tsv/bdk/bdk-giq.tsv	bdk	giq	1400
bdk.zip:tsv/bdk/bdk-gmh.tsv	bdk	gmh	2704
bdk.zip:tsv/bdk/bdk-goh.tsv	bdk	goh	6847
bdk.zip:tsv/bdk/bdk-got.tsv	bdk	got	1458
bdk.zip:tsv/bdk/bdk-gqu.tsv	bdk	gqu	1507
bdk.zip:tsv/bdk/bdk-grc.tsv	bdk	grc	3035
bdk.zip:tsv/bdk/bdk-guc.tsv	bdk	guc	1337
bdk.zip:tsv/bdk/bdk-gug.tsv	bdk	gug	2579
bdk.zip:tsv/bdk/bdk-gui.tsv	bdk	gui	1898
bdk.zip:tsv/bdk/bdk-guq.tsv	bdk	guq	1323
bdk.zip:tsv/bdk/bdk-ha.tsv	bdk	ha	2272
bdk.zip:tsv/bdk/bdk-haw.tsv	bdk	haw	3570
bdk.zip:tsv/bdk/bdk-hdn.tsv	bdk	hdn	1422
bdk.zip:tsv/bdk/bdk-hi.tsv	bdk	hi	4312
bdk.zip:tsv/bdk/bdk-hit.tsv	bdk	hit	1570
bdk.zip:tsv/bdk/bdk-hu.tsv	bdk	hu	2187
bdk.zip:tsv/bdk/bdk-huj.tsv	bdk	huj	1735
bdk.zip:tsv/bdk/bdk-huo.tsv	bdk	huo	1334
bdk.zip:tsv/bdk/bdk-huz.tsv	bdk	huz	2130
bdk.zip:tsv/bdk/bdk-hy.tsv	bdk	hy	4977
bdk.zip:tsv/bdk/bdk-ign.tsv	bdk	ign	1526
bdk.zip:tsv/bdk/bdk-inh.tsv	bdk	inh	2055
bdk.zip:tsv/bdk/bdk-it.tsv	bdk	it	2074
bdk.zip:tsv/bdk/bdk-ito.tsv	bdk	ito	1286
bdk.zip:tsv/bdk/bdk-jam.tsv	bdk	jam	2158
bdk.zip:tsv/bdk/bdk-jdt.tsv	bdk	jdt	3079
bdk.zip:tsv/bdk/bdk-kap.tsv	bdk	kap	8122
bdk.zip:tsv/bdk/bdk-kca.tsv	bdk	kca	1825
bdk.zip:tsv/bdk/bdk-kgp.tsv	bdk	kgp	2367
bdk.zip:tsv/bdk/bdk-kha.tsv	bdk	kha	1695
bdk.zip:tsv/bdk/bdk-khb.tsv	bdk	khb	1828
bdk.zip:tsv/bdk/bdk-khv.tsv	bdk	khv	6503
bdk.zip:tsv/bdk/bdk-kjj.tsv	bdk	kjj	2288
bdk.zip:tsv/bdk/bdk-kkh.tsv	bdk	kkh	2070
bdk.zip:tsv/bdk/bdk-kmc.tsv	bdk	kmc	1880
bdk.zip:tsv/bdk/bdk-knt.tsv	bdk	knt	1503
bdk.zip:tsv/bdk/bdk-kpj.tsv	bdk	kpj	753
bdk.zip:tsv/bdk/bdk-kpt.tsv	bdk	kpt	4100
bdk.zip:tsv/bdk/bdk-kpv.tsv	bdk	kpv	2411
bdk.zip:tsv/bdk/bdk-kry.tsv	bdk	kry	2036
bdk.zip:tsv/bdk/bdk-kum.tsv	bdk	kum	13071
bdk.zip:tsv/bdk/bdk-kuz.tsv	bdk	kuz	1266
bdk.zip:tsv/bdk/bdk-kva.tsv	bdk	kva	2080
bdk.zip:tsv/bdk/bdk-kxm.tsv	bdk	kxm	1340
bdk.zip:tsv/bdk/bdk-kyh.tsv	bdk	kyh	1148
bdk.zip:tsv/bdk/bdk-la.tsv	bdk	la	2617
bdk.zip:tsv/bdk/bdk-lbc.tsv	bdk	lbc	1888
bdk.zip:tsv/bdk/bdk-lbe.tsv	bdk	lbe	7849
bdk.zip:tsv/bdk/bdk-leg.tsv	bdk	leg	1488
bdk.zip:tsv/bdk/bdk-lez.tsv	bdk	lez	6272
bdk.zip:tsv/bdk/bdk-lic.tsv	bdk	lic	1710
bdk.zip:tsv/bdk/bdk-lt.tsv	bdk	lt	2578
bdk.zip:tsv/bdk/bdk-lv.tsv	bdk	lv	2264
bdk.zip:tsv/bdk/bdk-mbc.tsv	bdk	mbc	1265
bdk.zip:tsv/bdk/bdk-mca.tsv	bdk	mca	1404
bdk.zip:tsv/bdk/bdk-mch.tsv	bdk	mch	603
bdk.zip:tsv/bdk/bdk-mhr.tsv	bdk	mhr	1952
bdk.zip:tsv/bdk/bdk-mi.tsv	bdk	mi	2992
bdk.zip:tsv/bdk/bdk-mlm.tsv	bdk	mlm	1553
bdk.zip:tsv/bdk/bdk-mmd.tsv	bdk	mmd	1600
bdk.zip:tsv/bdk/bdk-mml.tsv	bdk	mml	3034
bdk.zip:tsv/bdk/bdk-mns.tsv	bdk	mns	1879
bdk.zip:tsv/bdk/bdk-moc.tsv	bdk	moc	1605
bdk.zip:tsv/bdk/bdk-mot.tsv	bdk	mot	647
bdk.zip:tsv/bdk/bdk-mqm.tsv	bdk	mqm	1678
bdk.zip:tsv/bdk/bdk-mr.tsv	bdk	mr	4252
bdk.zip:tsv/bdk/bdk-mra.tsv	bdk	mra	1260
bdk.zip:tsv/bdk/bdk-myu.tsv	bdk	myu	769
bdk.zip:tsv/bdk/bdk-myv.tsv	bdk	myv	1807
bdk.zip:tsv/bdk/bdk-mzh.tsv	bdk	mzh	1558
bdk.zip:tsv/bdk/bdk-mzp.tsv	bdk	mzp	1408
bdk.zip:tsv/bdk/bdk-ne.tsv	bdk	ne	1517
bdk.zip:tsv/bdk/bdk-nl.tsv	bdk	nl	2357
bdk.zip:tsv/bdk/bdk-nod.tsv	bdk	nod	1734
bdk.zip:tsv/bdk/bdk-nog.tsv	bdk	nog	2781
bdk.zip:tsv/bdk/bdk-non.tsv	bdk	non	2019
bdk.zip:tsv/bdk/bdk-nuk.tsv	bdk	nuk	1260
bdk.zip:tsv/bdk/bdk-nut.tsv	bdk	nut	1733
bdk.zip:tsv/bdk/bdk-oar.tsv	bdk	oar	2667
bdk.zip:tsv/bdk/bdk-ona.tsv	bdk	ona	1185
bdk.zip:tsv/bdk/bdk-os.tsv	bdk	os	3298
bdk.zip:tsv/bdk/bdk-oym.tsv	bdk	oym	1706
bdk.zip:tsv/bdk/bdk-pav.tsv	bdk	pav	309
bdk.zip:tsv/bdk/bdk-pbb.tsv	bdk	pbb	1619
bdk.zip:tsv/bdk/bdk-pbh.tsv	bdk	pbh	1527
bdk.zip:tsv/bdk/bdk-pcb.tsv	bdk	pcb	1523
bdk.zip:tsv/bdk/bdk-pcp.tsv	bdk	pcp	142
bdk.zip:tsv/bdk/bdk-pes.tsv	bdk	pes	2102
bdk.zip:tsv/bdk/bdk-pl.tsv	bdk	pl	2753
bdk.zip:tsv/bdk/bdk-plg.tsv	bdk	plg	1633
bdk.zip:tsv/bdk/bdk-plj.tsv	bdk	plj	1563
bdk.zip:tsv/bdk/bdk-ply.tsv	bdk	ply	1382
bdk.zip:tsv/bdk/bdk-pmt.tsv	bdk	pmt	1887
bdk.zip:tsv/bdk/bdk-pnb.tsv	bdk	pnb	2179
bdk.zip:tsv/bdk/bdk-pnx.tsv	bdk	pnx	1585
bdk.zip:tsv/bdk/bdk-prg.tsv	bdk	prg	802
bdk.zip:tsv/bdk/bdk-pry.tsv	bdk	pry	2921
bdk.zip:tsv/bdk/bdk-pt.tsv	bdk	pt	2241
bdk.zip:tsv/bdk/bdk-pue.tsv	bdk	pue	1044
bdk.zip:tsv/bdk/bdk-pui.tsv	bdk	pui	1525
bdk.zip:tsv/bdk/bdk-ram.tsv	bdk	ram	277
bdk.zip:tsv/bdk/bdk-rap.tsv	bdk	rap	1796
bdk.zip:tsv/bdk/bdk-rbb.tsv	bdk	rbb	1383
bdk.zip:tsv/bdk/bdk-rmy.tsv	bdk	rmy	2212
bdk.zip:tsv/bdk/bdk-ro.tsv	bdk	ro	1729
bdk.zip:tsv/bdk/bdk-rtm.tsv	bdk	rtm	1799
bdk.zip:tsv/bdk/bdk-ru.tsv	bdk	ru	2279
bdk.zip:tsv/bdk/bdk-rut.tsv	bdk	rut	10025
bdk.zip:tsv/bdk/bdk-sa.tsv	bdk	sa	3682
bdk.zip:tsv/bdk/bdk-sap.tsv	bdk	sap	2391
bdk.zip:tsv/bdk/bdk-scb.tsv	bdk	scb	135
bdk.zip:tsv/bdk/bdk-se.tsv	bdk	se	1844
bdk.zip:tsv/bdk/bdk-sei.tsv	bdk	sei	1709
bdk.zip:tsv/bdk/bdk-sel.tsv	bdk	sel	1654
bdk.zip:tsv/bdk/bdk-sga.tsv	bdk	sga	1916
bdk.zip:tsv/bdk/bdk-sh.tsv	bdk	sh	2677
bdk.zip:tsv/bdk/bdk-shb.tsv	bdk	shb	1342
bdk.zip:tsv/bdk/bdk-shn.tsv	bdk	shn	4500
bdk.zip:tsv/bdk/bdk-shp.tsv	bdk	shp	1838
bdk.zip:tsv/bdk/bdk-sja.tsv	bdk	sja	1464
bdk.zip:tsv/bdk/bdk-snn.tsv	bdk	snn	1585
bdk.zip:tsv/bdk/bdk-sou.tsv	bdk	sou	3643
bdk.zip:tsv/bdk/bdk-srq.tsv	bdk	srq	1615
bdk.zip:tsv/bdk/bdk-sv.tsv	bdk	sv	2804
bdk.zip:tsv/bdk/bdk-swi.tsv	bdk	swi	2086
bdk.zip:tsv/bdk/bdk-sxm.tsv	bdk	sxm	1642
bdk.zip:tsv/bdk/bdk-syo.tsv	bdk	syo	1472
bdk.zip:tsv/bdk/bdk-ta.tsv	bdk	ta	1646
bdk.zip:tsv/bdk/bdk-tab.tsv	bdk	tab	4747
bdk.zip:tsv/bdk/bdk-tdd.tsv	bdk	tdd	1835
bdk.zip:tsv/bdk/bdk-te.tsv	bdk	te	5525
bdk.zip:tsv/bdk/bdk-teh.tsv	bdk	teh	1204
bdk.zip:tsv/bdk/bdk-th.tsv	bdk	th	2341
bdk.zip:tsv/bdk/bdk-thm.tsv	bdk	thm	1204
bdk.zip:tsv/bdk/bdk-tin.tsv	bdk	tin	2200
bdk.zip:tsv/bdk/bdk-tkr.tsv	bdk	tkr	3795
bdk.zip:tsv/bdk/bdk-tli.tsv	bdk	tli	1770
bdk.zip:tsv/bdk/bdk-tna.tsv	bdk	tna	1636
bdk.zip:tsv/bdk/bdk-to.tsv	bdk	to	2380
bdk.zip:tsv/bdk/bdk-tob.tsv	bdk	tob	1840
bdk.zip:tsv/bdk/bdk-tpy.tsv	bdk	tpy	915
bdk.zip:tsv/bdk/bdk-trn.tsv	bdk	trn	1246
bdk.zip:tsv/bdk/bdk-tsi.tsv	bdk	tsi	1100
bdk.zip:tsv/bdk/bdk-tue.tsv	bdk	tue	1435
bdk.zip:tsv/bdk/bdk-txb.tsv	bdk	txb	1278
bdk.zip:tsv/bdk/bdk-tyh.tsv	bdk	tyh	1331
bdk.zip:tsv/bdk/bdk-udi.tsv	bdk	udi	1819
bdk.zip:tsv/bdk/bdk-udm.tsv	bdk	udm	1906
bdk.zip:tsv/bdk/bdk-vi.tsv	bdk	vi	1498
bdk.zip:tsv/bdk/bdk-wap.tsv	bdk	wap	1544
bdk.zip:tsv/bdk/bdk-wau.tsv	bdk	wau	1678
bdk.zip:tsv/bdk/bdk-waw.tsv	bdk	waw	1375
bdk.zip:tsv/bdk/bdk-wbm.tsv	bdk	wbm	1800
bdk.zip:tsv/bdk/bdk-wca.tsv	bdk	wca	1255
bdk.zip:tsv/bdk/bdk-xto.tsv	bdk	xto	872
bdk.zip:tsv/bdk/bdk-yaa.tsv	bdk	yaa	1820
bdk.zip:tsv/bdk/bdk-yad.tsv	bdk	yad	2413
bdk.zip:tsv/bdk/bdk-yae.tsv	bdk	yae	1538
bdk.zip:tsv/bdk/bdk-yag.tsv	bdk	yag	974
bdk.zip:tsv/bdk/bdk-yau.tsv	bdk	yau	1325
bdk.zip:tsv/bdk/bdk-ydd.tsv	bdk	ydd	2379
bdk.zip:tsv/bdk/bdk-yln.tsv	bdk	yln	1516
bdk.zip:tsv/bdk/bdk-yrk.tsv	bdk	yrk	1637
bdk.zip:tsv/bdk/bdk-yvt.tsv	bdk	yvt	1106
