"чин"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%87%D0%B8%D0%BD-n>		<http://wordnet-rdf.princeton.edu/wn30/14429985-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/grad%C3%AB-n>		"gradë"@als	
"ателие"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B0%D1%82%D0%B5%D0%BB%D0%B8%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/04603081-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/nd%C3%ABrmarrje%20e%20vog%C3%ABl-n>		"ndërmarrje e vogël"@als	
"ателие"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B0%D1%82%D0%B5%D0%BB%D0%B8%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/04603081-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/punishte-n>		"punishte"@als	
"поставям"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D1%81%D1%82%D0%B0%D0%B2%D1%8F%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/01494310-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/v%C3%AB-v>		"vë"@als	
"поставям"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D1%81%D1%82%D0%B0%D0%B2%D1%8F%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/01494310-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/vendos-v>		"vendos"@als	
"поставям"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D1%81%D1%82%D0%B0%D0%B2%D1%8F%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/01494310-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/fus-v>		"fus"@als	
"ураган"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D1%80%D0%B0%D0%B3%D0%B0%D0%BD-n>		<http://wordnet-rdf.princeton.edu/wn30/11462526-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/furtun%C3%AB%20e%20fuqishme-n>		"furtunë e fuqishme"@als	
"ураган"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D1%80%D0%B0%D0%B3%D0%B0%D0%BD-n>		<http://wordnet-rdf.princeton.edu/wn30/11462526-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/stuhi-n>		"stuhi"@als	
"подбуда"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D0%B4%D0%B1%D1%83%D0%B4%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/00023773-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/k%C3%ABrkes%C3%AB-n>		"kërkesë"@als	
"подбуда"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D0%B4%D0%B1%D1%83%D0%B4%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/00023773-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/motivim-n>		"motivim"@als	
"подбуда"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D0%B4%D0%B1%D1%83%D0%B4%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/00023773-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/motiv-n>		"motiv"@als	
"подбуда"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D0%B4%D0%B1%D1%83%D0%B4%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/00023773-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shkas-n>		"shkas"@als	
"подбуда"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D0%B4%D0%B1%D1%83%D0%B4%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/00023773-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shtyt%C3%ABs-n>		"shtytës"@als	
"подбуда"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D0%B4%D0%B1%D1%83%D0%B4%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/04835724-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/vrull-n>		"vrull"@als	
"народност"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BD%D0%B0%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D1%81%D1%82-n>		<http://wordnet-rdf.princeton.edu/wn30/13953787-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/nga%20pik%C3%ABpamja%20komb%C3%ABtare-n>		"nga pikëpamja kombëtare"@als	
"дъжд"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B4%D1%8A%D0%B6%D0%B4-n>		<http://wordnet-rdf.princeton.edu/wn30/11501381-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/reshje-n>		"reshje"@als	
"дъжд"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B4%D1%8A%D0%B6%D0%B4-n>		<http://wordnet-rdf.princeton.edu/wn30/11501381-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shi-n>		"shi"@als	
"възмездие"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B2%D1%8A%D0%B7%D0%BC%D0%B5%D0%B7%D0%B4%D0%B8%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/01160342-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/d%C3%ABnim-n>		"dënim"@als	
"възмездие"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B2%D1%8A%D0%B7%D0%BC%D0%B5%D0%B7%D0%B4%D0%B8%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/01160342-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/nd%C3%ABshkim-n>		"ndëshkim"@als	
"възмездие"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B2%D1%8A%D0%B7%D0%BC%D0%B5%D0%B7%D0%B4%D0%B8%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/01160342-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/gjobis-n>		"gjobis"@als	
"възмездие"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B2%D1%8A%D0%B7%D0%BC%D0%B5%D0%B7%D0%B4%D0%B8%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/01160342-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/keqtrajtim-n>		"keqtrajtim"@als	
"процесия"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D1%80%D0%BE%D1%86%D0%B5%D1%81%D0%B8%D1%8F-n>		<http://wordnet-rdf.princeton.edu/wn30/08428019-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/rrjedh%C3%AB-n>		"rrjedhë"@als	
"политика"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/13840719-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/lidhje%20politike-n>		"lidhje politike"@als	
"политика"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/13840719-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/politike-n>		"politike"@als	
"памук"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%B0%D0%BC%D1%83%D0%BA-n>		<http://wordnet-rdf.princeton.edu/wn30/03115180-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/veshje%20pambuku-n>		"veshje pambuku"@als	
"памук"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%B0%D0%BC%D1%83%D0%BA-n>		<http://wordnet-rdf.princeton.edu/wn30/03115180-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/material%20pambuku-n>		"material pambuku"@als	
"разтвор"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%80%D0%B0%D0%B7%D1%82%D0%B2%D0%BE%D1%80-n>		<http://wordnet-rdf.princeton.edu/wn30/14589223-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/tret%C3%ABsir%C3%AB-n>		"tretësirë"@als	
"разпръскам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%80%D0%B0%D0%B7%D0%BF%D1%80%D1%8A%D1%81%D0%BA%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/01376245-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/p%C3%ABrndaj-v>		"përndaj"@als	
"разпръскам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%80%D0%B0%D0%B7%D0%BF%D1%80%D1%8A%D1%81%D0%BA%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/01376245-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/hedh-v>		"hedh"@als	
"разпръскам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%80%D0%B0%D0%B7%D0%BF%D1%80%D1%8A%D1%81%D0%BA%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/01376245-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shp%C3%ABrndaj-v>		"shpërndaj"@als	
"свойство"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D0%B2%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE-n>		<http://wordnet-rdf.princeton.edu/wn30/05849040-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/atribut-n>		"atribut"@als	
"свойство"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D0%B2%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE-n>		<http://wordnet-rdf.princeton.edu/wn30/05849040-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/tipar-n>		"tipar"@als	
"свойство"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D0%B2%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE-n>		<http://wordnet-rdf.princeton.edu/wn30/05849040-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/madh%C3%ABsi-n>		"madhësi"@als	
"свързвам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D0%B2%D1%8A%D1%80%D0%B7%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00713167-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/bashkoj-v>		"bashkoj"@als	
"свързвам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D0%B2%D1%8A%D1%80%D0%B7%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00713167-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/lidh-v>		"lidh"@als	
"свързвам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D0%B2%D1%8A%D1%80%D0%B7%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00713167-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/takohen%20n%C3%AB-v>		"takohen në"@als	
"свързвам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D0%B2%D1%8A%D1%80%D0%B7%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00713167-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/lidhem-v>		"lidhem"@als	
"опасност"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82-n>		<http://wordnet-rdf.princeton.edu/wn30/14540765-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/rrezik-n>		"rrezik"@als	
"опасност"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82-n>		<http://wordnet-rdf.princeton.edu/wn30/00802238-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/rrezikim-n>		"rrezikim"@als	
"опасност"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82-n>		<http://wordnet-rdf.princeton.edu/wn30/00802238-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/rrezik-n>		"rrezik"@als	
"закон"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD-n>		<http://wordnet-rdf.princeton.edu/wn30/08441203-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ligj-n>		"ligj"@als	
"закон"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD-n>		<http://wordnet-rdf.princeton.edu/wn30/08441203-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/sistem%20ligjesh-n>		"sistem ligjesh"@als	
"меся"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BC%D0%B5%D1%81%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/01235355-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/q%C3%ABndisje-v>		"qëndisje"@als	
"меся"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BC%D0%B5%D1%81%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/01235355-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/trazoj-v>		"trazoj"@als	
"новина"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BD%D0%BE%D0%B2%D0%B8%D0%BD%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/06642138-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/lajme-n>		"lajme"@als	
"новина"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BD%D0%BE%D0%B2%D0%B8%D0%BD%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/06642138-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/te%20reja-n>		"te reja"@als	
"новина"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BD%D0%BE%D0%B2%D0%B8%D0%BD%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/06642138-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/fjale-n>		"fjale"@als	
"новина"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BD%D0%BE%D0%B2%D0%B8%D0%BD%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/06642138-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/inteligjenc%C3%AB-n>		"inteligjencë"@als	
"поведение"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D0%B2%D0%B5%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/01220984-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/m%C3%ABnyr%C3%AB%20sjellje-n>		"mënyrë sjellje"@als	
"поведение"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D0%B2%D0%B5%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/01220984-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/sjellje-n>		"sjellje"@als	
"поведение"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D0%B2%D0%B5%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/01220984-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/veprime-n>		"veprime"@als	
"осветявам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D1%81%D0%B2%D0%B5%D1%82%D1%8F%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00291873-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ndri%C3%A7im-v>		"ndriçim"@als	
"осветявам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D1%81%D0%B2%D0%B5%D1%82%D1%8F%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00291873-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/drit%C3%AB-v>		"dritë"@als	
"осветявам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D1%81%D0%B2%D0%B5%D1%82%D1%8F%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00291873-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ndri%C3%A7oj-v>		"ndriçoj"@als	
"дъщеря"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B4%D1%8A%D1%89%D0%B5%D1%80%D1%8F-n>		<http://wordnet-rdf.princeton.edu/wn30/09992837-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/bije-n>		"bije"@als	
"дъщеря"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B4%D1%8A%D1%89%D0%B5%D1%80%D1%8F-n>		<http://wordnet-rdf.princeton.edu/wn30/09992837-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/vajze-n>		"vajze"@als	
"увелича"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D0%B2%D0%B5%D0%BB%D0%B8%D1%87%D0%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/00155143-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ngjis-v>		"ngjis"@als	
"увелича"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D0%B2%D0%B5%D0%BB%D0%B8%D1%87%D0%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/00155143-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/hipi-v>		"hipi"@als	
"увелича"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D0%B2%D0%B5%D0%BB%D0%B8%D1%87%D0%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/00155143-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/rritem-v>		"rritem"@als	
"увелича"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D0%B2%D0%B5%D0%BB%D0%B8%D1%87%D0%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/00156601-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/rritje-v>		"rritje"@als	
"крах"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BA%D1%80%D0%B0%D1%85-n>		<http://wordnet-rdf.princeton.edu/wn30/07477945-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/d%C3%ABshtim-n>		"dështim"@als	
"крах"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BA%D1%80%D0%B0%D1%85-n>		<http://wordnet-rdf.princeton.edu/wn30/07477945-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/rr%C3%ABzim-n>		"rrëzim"@als	
"излъжа"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B8%D0%B7%D0%BB%D1%8A%D0%B6%D0%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/00834259-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/g%C3%ABnjej-v>		"gënjej"@als	
"безопасност"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B1%D0%B5%D0%B7%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82-n>		<http://wordnet-rdf.princeton.edu/wn30/14538472-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/parrezikshm%C3%ABri-n>		"parrezikshmëri"@als	
"безопасност"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B1%D0%B5%D0%B7%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82-n>		<http://wordnet-rdf.princeton.edu/wn30/14538472-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/sigurim-n>		"sigurim"@als	
"срутя се"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D1%80%D1%83%D1%82%D1%8F%20%D1%81%D0%B5-v>		<http://wordnet-rdf.princeton.edu/wn30/02041877-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/th%C3%ABrmohet-v>		"thërmohet"@als	
"срутя се"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D1%80%D1%83%D1%82%D1%8F%20%D1%81%D0%B5-v>		<http://wordnet-rdf.princeton.edu/wn30/02041877-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/zb%C3%ABrthej-v>		"zbërthej"@als	
"срутя се"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D1%80%D1%83%D1%82%D1%8F%20%D1%81%D0%B5-v>		<http://wordnet-rdf.princeton.edu/wn30/02041877-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/prish-v>		"prish"@als	
"наклоня се"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BD%D0%B0%D0%BA%D0%BB%D0%BE%D0%BD%D1%8F%20%D1%81%D0%B5-v>		<http://wordnet-rdf.princeton.edu/wn30/02038357-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/k%C3%ABnd-v>		"kënd"@als	
"наклоня се"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BD%D0%B0%D0%BA%D0%BB%D0%BE%D0%BD%D1%8F%20%D1%81%D0%B5-v>		<http://wordnet-rdf.princeton.edu/wn30/02038357-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/anim-v>		"anim"@als	
"наклоня се"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BD%D0%B0%D0%BA%D0%BB%D0%BE%D0%BD%D1%8F%20%D1%81%D0%B5-v>		<http://wordnet-rdf.princeton.edu/wn30/02038357-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pjerrje-v>		"pjerrje"@als	
"наклоня се"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BD%D0%B0%D0%BA%D0%BB%D0%BE%D0%BD%D1%8F%20%D1%81%D0%B5-v>		<http://wordnet-rdf.princeton.edu/wn30/02038357-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/cep-v>		"cep"@als	
"наклоня се"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BD%D0%B0%D0%BA%D0%BB%D0%BE%D0%BD%D1%8F%20%D1%81%D0%B5-v>		<http://wordnet-rdf.princeton.edu/wn30/02038357-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pjerr%C3%ABsi-v>		"pjerrësi"@als	
"галактика"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B3%D0%B0%D0%BB%D0%B0%D0%BA%D1%82%D0%B8%D0%BA%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/08271042-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/mjegullnaj%C3%AB%20galaktike-n>		"mjegullnajë galaktike"@als	
"галактика"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B3%D0%B0%D0%BB%D0%B0%D0%BA%D1%82%D0%B8%D0%BA%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/08271042-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/galaktike-n>		"galaktike"@als	
"обиждам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D0%B1%D0%B8%D0%B6%D0%B4%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/01793177-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/cenoj-v>		"cenoj"@als	
"обиждам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D0%B1%D0%B8%D0%B6%D0%B4%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/01793177-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/c%C3%ABnim-v>		"cënim"@als	
"обиждам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D0%B1%D0%B8%D0%B6%D0%B4%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/01793177-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/d%C3%ABmtim-v>		"dëmtim"@als	
"обиждам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D0%B1%D0%B8%D0%B6%D0%B4%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/01793177-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/l%C3%ABndim-v>		"lëndim"@als	
"изпълнител"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B8%D0%B7%D0%BF%D1%8A%D0%BB%D0%BD%D0%B8%D1%82%D0%B5%D0%BB-n>		<http://wordnet-rdf.princeton.edu/wn30/10415638-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/p%C3%ABrmbush%C3%ABs-n>		"përmbushës"@als	
"изпълнител"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B8%D0%B7%D0%BF%D1%8A%D0%BB%D0%BD%D0%B8%D1%82%D0%B5%D0%BB-n>		<http://wordnet-rdf.princeton.edu/wn30/10415638-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/zbatonj%C3%ABs-n>		"zbatonjës"@als	
"изпълнител"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B8%D0%B7%D0%BF%D1%8A%D0%BB%D0%BD%D0%B8%D1%82%D0%B5%D0%BB-n>		<http://wordnet-rdf.princeton.edu/wn30/09765278-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/luajtes%20rolesh-n>		"luajtes rolesh"@als	
"изпълнител"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B8%D0%B7%D0%BF%D1%8A%D0%BB%D0%BD%D0%B8%D1%82%D0%B5%D0%BB-n>		<http://wordnet-rdf.princeton.edu/wn30/09765278-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/dramatik-n>		"dramatik"@als	
"изпълнител"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B8%D0%B7%D0%BF%D1%8A%D0%BB%D0%BD%D0%B8%D1%82%D0%B5%D0%BB-n>		<http://wordnet-rdf.princeton.edu/wn30/09765278-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/lojtar-n>		"lojtar"@als	
"изпълнител"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B8%D0%B7%D0%BF%D1%8A%D0%BB%D0%BD%D0%B8%D1%82%D0%B5%D0%BB-n>		<http://wordnet-rdf.princeton.edu/wn30/09765278-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/aktor-n>		"aktor"@als	
